m,M,epsilon_of_M,NICV
0.0,0.0,0.25,0.6766091136512302
0.0,0.0,0.25,1.2456469030695534
0.0,0.0,0.25,0.8686848897174966
0.0,0.0,0.25,0.6339647245525599
0.0,0.0,0.25,0.4914806073054871
0.0,0.0,0.25,0.5415149101140645
0.0,0.0,0.25,0.46647440891993264
0.0,0.0,0.25,0.7184245306960396
0.0,0.0,0.25,0.5142111008517237
0.0,0.0,0.25,0.6867609283371113
0.0,0.0,0.25,0.5367280128136818
0.0,0.0,0.25,0.42690478099357343
0.0,0.0,0.25,0.6114529238257184
0.0,0.0,0.25,0.7387596527606297
0.0,0.0,0.25,0.635458819347088
0.0,0.0,0.25,0.6912716340238123
0.0,0.0,0.25,0.9616655872158694
0.0,0.0,0.25,0.51594681312597
0.0,0.0,0.25,0.6549280477402982
0.0,0.0,0.25,1.4279083742740535
0.0,0.0,0.25,0.4825060326092381
0.0,0.0,0.25,0.6665420309168765
0.0,0.0,0.25,0.7041830789085787
0.0,0.0,0.25,0.6794780991572845
0.0,0.0,0.25,0.4799436573930774
0.0,0.0,0.25,0.5292373038416438
0.0,0.0,0.25,0.4878427554571642
0.0,0.0,0.25,0.430037075545425
0.0,0.0,0.25,0.4479178998761239
0.0,0.0,0.25,0.528372869931778
0.0,0.0,0.25,0.6444394085992651
0.0,0.0,0.25,0.39888095687555786
0.0,0.0,0.25,0.5987222816380373
0.0,0.0,0.25,0.44983094906943444
0.0,0.0,0.25,0.7806421713594996
0.0,0.0,0.25,0.5110322621351122
0.0,0.0,0.25,0.7750655866075719
0.0,0.0,0.25,1.1011612919810154
0.0,0.0,0.25,0.5645102182849596
0.0,0.0,0.25,0.8352665745389033
0.0,0.0,0.25,1.1718826192999496
0.0,0.0,0.25,0.49451459495759387
0.0,0.0,0.25,0.5689537686779915
0.0,0.0,0.25,0.6181849120556929
0.0,0.0,0.25,0.8083449134091616
0.0,0.0,0.25,0.4630395399328718
0.0,0.0,0.25,0.8425018853266351
0.0,0.0,0.25,1.264832397635432
0.0,0.0,0.25,0.9822204102600476
0.0,0.0,0.25,0.48208341054374265
0.0,0.0,0.25,0.47621630174890095
0.0,0.0,0.25,0.8516956973053986
0.0,0.0,0.25,0.6371726330372027
0.0,0.0,0.25,0.683260682285452
0.0,0.0,0.25,0.4739630248957515
0.0,0.0,0.25,0.7244021963859432
0.0,0.0,0.25,0.6358749944628057
0.0,0.0,0.25,0.42857890880840305
0.01,0.01,0.25,0.7151998973916603
0.01,0.01,0.25,0.5521588698599154
0.01,0.01,0.25,0.5801803797130257
0.01,0.01,0.25,0.5419350106591434
0.01,0.01,0.25,0.8976392799693236
0.01,0.01,0.25,0.4722010502381142
0.01,0.01,0.25,0.6035057620449391
0.01,0.01,0.25,0.6608777679096834
0.01,0.01,0.25,0.6427741274692501
0.01,0.01,0.25,0.47479866701718826
0.01,0.01,0.25,0.5017612866412181
0.01,0.01,0.25,1.3103822867627475
0.01,0.01,0.25,0.5006970237755511
0.01,0.01,0.25,0.47931013279664886
0.01,0.01,0.25,0.46532460862880864
0.01,0.01,0.25,0.43395201814250794
0.01,0.01,0.25,0.45543929985384907
0.01,0.01,0.25,1.6746397456785902
0.01,0.01,0.25,0.8893731092825091
0.01,0.01,0.25,0.5262075782672359
0.01,0.01,0.25,0.5030547291617323
0.01,0.01,0.25,0.4823948595655873
0.01,0.01,0.25,0.5794187765575883
0.01,0.01,0.25,1.0180399252528645
0.01,0.01,0.25,0.6028748120682562
0.01,0.01,0.25,0.6465141914724943
0.01,0.01,0.25,0.8174210309293459
0.01,0.01,0.25,0.5975107306431569
0.01,0.01,0.25,0.46223733282152213
0.01,0.01,0.25,0.4497735008356019
0.01,0.01,0.25,0.45957263755868033
0.01,0.01,0.25,0.6228951966181191
0.01,0.01,0.25,1.797328229218499
0.01,0.01,0.25,0.5054017629954565
0.01,0.01,0.25,0.5937777175322727
0.01,0.01,0.25,0.5947383430776764
0.01,0.01,0.25,0.6880527032042562
0.01,0.01,0.25,0.9030366958906376
0.01,0.01,0.25,0.4912980055682649
0.01,0.01,0.25,0.52247048859172
0.01,0.01,0.25,1.3226574138367044
0.01,0.01,0.25,0.803793556233497
0.01,0.01,0.25,0.6267320859593172
0.01,0.01,0.25,0.40643630854288426
0.01,0.01,0.25,0.5143840890826834
0.01,0.01,0.25,0.5429437319699127
0.01,0.01,0.25,0.7028478309571089
0.01,0.01,0.25,0.8577884666916246
0.01,0.01,0.25,0.693645065988987
0.01,0.01,0.25,0.9570052852221839
0.01,0.01,0.25,0.94356384472833
0.01,0.01,0.25,0.606414891517013
0.01,0.01,0.25,1.6178706792664623
0.01,0.01,0.25,0.6201677248826464
0.01,0.01,0.25,0.6728113193448219
0.01,0.01,0.25,0.5087404985189201
0.01,0.01,0.25,0.8807899023539885
0.01,0.01,0.25,0.7061861201934078
0.01,0.01,0.25,0.8689285274712427
0.01,0.01,0.25,0.4352315643159394
0.01,0.01,0.25,0.6558107046959609
0.01,0.01,0.25,0.47427614984829336
0.01,0.01,0.25,0.4273841984692577
0.01,0.01,0.25,0.4045529587823194
0.01,0.01,0.25,0.5168233916973798
0.01,0.01,0.25,0.8954213573523767
0.01,0.01,0.25,0.4849915544461595
0.01,0.01,0.25,0.9078147214337712
0.01,0.01,0.25,0.4627048269262366
0.01,0.01,0.25,0.5262426410977278
0.01,0.01,0.25,0.7922654371353743
0.01,0.01,0.25,2.051701322232384
0.01,0.01,0.25,1.5984493264768838
0.01,0.01,0.25,0.6643139442413424
0.01,0.01,0.25,0.8115630926740576
0.01,0.01,0.25,1.0886529080977558
0.01,0.01,0.25,0.578078320580587
0.01,0.01,0.25,0.5383475504184075
0.01,0.01,0.25,0.5710755077545063
0.01,0.01,0.25,0.9170342700680087
0.01,0.01,0.25,0.5344048647415061
0.01,0.01,0.25,0.6031923617919169
0.01,0.01,0.25,0.46993683071752107
0.01,0.01,0.25,1.1069926703236206
0.01,0.01,0.25,0.9938997166930761
0.01,0.01,0.25,0.7579964916697752
0.01,0.01,0.25,0.646990475601328
0.01,0.01,0.25,0.8488080445616898
0.01,0.01,0.25,0.49711799062854806
0.01,0.01,0.25,1.3702998522339147
0.01,0.01,0.25,0.7213871487242027
0.01,0.01,0.25,0.5391288629159212
0.01,0.01,0.25,0.6379472547380561
0.01,0.01,0.25,0.42719225569603975
0.01,0.01,0.25,1.1421142383537244
0.01,0.01,0.25,0.7558757681930185
0.01,0.01,0.25,0.531308037567215
0.01,0.01,0.25,0.559495810036405
0.01,0.01,0.25,0.40792103789335676
0.01,0.01,0.25,0.5199641172021368
0.01,0.01,0.25,0.5572085194304102
0.01,0.01,0.25,0.826452798292381
0.01,0.01,0.25,0.5739686249516197
0.01,0.01,0.25,0.3884191251744174
0.01,0.01,0.25,1.4125276549577783
0.01,0.01,0.25,0.4122638132181398
0.01,0.01,0.25,0.6037714972757222
0.01,0.01,0.25,0.48609662795407144
0.01,0.01,0.25,1.1249889155706543
0.01,0.01,0.25,0.40503419197503027
0.01,0.01,0.25,1.0167065334746268
0.01,0.01,0.25,1.4010406711346286
0.01,0.01,0.25,0.5696601799704125
0.01,0.01,0.25,0.4276028328997664
0.01,0.01,0.25,1.310659301600782
0.01,0.01,0.25,1.0963114182801126
0.01,0.01,0.25,0.6334910399742972
0.01,0.01,0.25,0.7696177453944895
0.01,0.01,0.25,0.5568766455265877
0.01,0.01,0.25,0.8952057974024513
0.01,0.01,0.25,0.6772900882235703
0.01,0.01,0.25,0.7792086263508979
0.01,0.01,0.25,0.4164218528024947
0.01,0.01,0.25,0.923544170476338
0.01,0.01,0.25,0.42766776180936644
0.01,0.01,0.25,0.693993643193494
0.01,0.01,0.25,0.7898564880058654
0.01,0.01,0.25,0.5523051881111062
0.01,0.01,0.25,0.4932375272199567
0.01,0.01,0.25,0.5546411843497026
0.01,0.01,0.25,1.1246565718103616
0.01,0.01,0.25,0.9305241797465369
0.01,0.01,0.25,0.9970021020508956
0.01,0.01,0.25,0.5216667304269087
0.01,0.01,0.25,0.4727405591772794
0.01,0.01,0.25,0.8693946952240288
0.01,0.01,0.25,1.1270734208942064
0.01,0.01,0.25,0.5289828127779772
0.01,0.01,0.25,0.6597225108856792
0.01,0.01,0.25,1.5458239554690054
0.01,0.01,0.25,0.525470626456864
0.01,0.01,0.25,1.4877159872701888
0.01,0.01,0.25,0.6403192154763558
0.01,0.01,0.25,0.5130792155652799
0.01,0.01,0.25,0.5111530565141923
0.01,0.01,0.25,0.9389606230396264
0.01,0.01,0.25,1.0985439306223619
0.01,0.01,0.25,0.7488728495596757
0.01,0.01,0.25,0.5399681361740668
0.01,0.01,0.25,0.6662880878636924
0.01,0.01,0.25,2.8273039843687653
0.01,0.01,0.25,0.9483577100240751
0.01,0.01,0.25,0.45283738944140617
0.01,0.01,0.25,0.5895786614253208
0.01,0.01,0.25,1.0559582982616627
0.01,0.01,0.25,1.951044040692916
0.01,0.01,0.25,0.56831513889876
0.01,0.01,0.25,0.5670006223498233
0.01,0.01,0.25,0.5119103140432412
0.01,0.01,0.25,0.49156128869441534
0.01,0.01,0.25,0.5205776188987497
0.01,0.01,0.25,0.4527314462941732
0.01,0.01,0.25,0.595100027352577
0.01,0.01,0.25,0.6432983319524987
0.01,0.01,0.25,0.5556934584465396
0.01,0.01,0.25,0.5566800355483761
