m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.03,0.06,2962.6453703703705,-179.20440628745268,-389.2481529383822,,,-520.441635586114,-2031.9369808410936
0.03,0.07,2962.6453703703705,-39.84417546882963,-423.4703056503299,,,-437.4195098142044,-2709.1496911450895
0.03,0.08,2962.6453703703705,-82.35379041589721,143.86601937423575,,,-501.80417603728364,-2356.755113489233
0.03,0.09,2962.6453703703705,-41.90848224936127,30.55475853457756,,,-412.527973989991,-2382.7645780206894
0.04,0.05,2962.6453703703705,-128.19479859736384,-218.64202550819573,-597.0057180150567,-2366.753931926501,-204.70742112521492,-858.792562386463
0.04,0.06,2962.6453703703705,-57.632131061693144,25.725178008640796,-1520.553833098982,-6092.292644854902,-307.156950283293,-1299.2580198623862
0.04,0.07,2962.6453703703705,-104.25541857898264,-562.7561277596233,-9183.940557413061,-30472.97790590292,-362.0106740644154,-2007.8290134274282
0.04,0.08,2962.6453703703705,12.892336425945246,-460.54267238531384,,,-432.9743565493201,-2129.131430510949
0.04,0.09,2962.6453703703705,-41.48845256322545,-7.355733701470854,,,-413.6722363038116,-2195.3258572385303
0.05,0.06,2962.6453703703705,-66.78560675230597,-435.76201219192626,-454.64536193674826,-1813.7830573346214,-170.19408401086616,-1296.390864461357
0.05,0.07,2962.6453703703705,105.32538611830023,-654.424222046553,-1262.7224384419283,-4054.286040817079,-169.4338589952336,-1988.753938071482
0.05,0.08,2962.6453703703705,82.61314852538459,-699.7281816791351,-2590.6152812683954,-11266.97375471642,-277.2243276916691,-2061.714475551218
0.05,0.09,2962.6453703703705,-56.00622022692812,-773.1330797872233,-11948.94370664335,-40839.89686498434,-375.8441215488803,-2552.9189463522544
0.06,0.07,2962.6453703703705,-96.05142361129333,-743.4707533406022,-309.265332351438,-1361.8465581249634,-179.94650040956287,-1603.2782445006842
0.06,0.08,2962.6453703703705,44.2763660717178,-524.1923635773701,-392.85035419383246,-2416.3943434458574,-354.95285646373935,-1400.112327569718
0.06,0.09,2962.6453703703705,-147.27785892011588,-385.3722295891089,-1447.7486131101748,-7820.246784847646,-397.0474225534365,-1604.2525792959877
0.07,0.08,2962.6453703703705,-102.88146470032768,-5.516664983637838,-273.9057386220292,-460.4045242091843,-83.40484192959121,-814.9848012640809
0.07,0.09,2962.6453703703705,-290.7531298854224,-60.31979236756979,-689.7790848609525,-1803.1522209912373,-364.7070072187639,-1097.9795850179519
0.08,0.09,2962.6453703703705,-130.8993027948635,-382.2134629688453,-329.8068828453486,-783.9760165607313,-162.54287699069675,-842.3253885046079
